rank,strategy,semantic_mode,domain_mode,base_classifiers_considered,datasets_used,n_statistical_features_without_domain_score,target_classes,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,f1_weighted_mean,f1_weighted_std,n_splits
2,stat_plus_clusters_plus_domain_label_score_interaction,clusters_only,label_score_interaction,"DecisionTree, LogisticRegression, Perceptron, SVM, KNN, MLP",107,63,"DecisionTree, KNN, LogisticRegression, MLP, Perceptron, SVM",0.4212121212121212,0.08664067144340692,0.27891830391830386,0.0693337418127581,0.3807360989179171,0.09505894257004537,5
