rank,strategy,semantic_mode,domain_mode,base_classifiers_considered,datasets_used,n_statistical_features_without_domain_score,target_classes,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,f1_weighted_mean,f1_weighted_std,n_splits
1,stat_plus_controlled_semantic_plus_domain_label_score,tags_fixed_vocab,label_score,"DecisionTree, LogisticRegression, Perceptron, SVM, KNN, MLP",107,63,"DecisionTree, KNN, LogisticRegression, MLP, Perceptron, SVM",0.4025974025974026,0.05239704951043378,0.24210149012780588,0.024847752551741396,0.34758467027264023,0.05306270959183953,5
