rank,strategy,semantic_mode,domain_mode,base_classifiers_considered,datasets_used,n_statistical_features_without_domain_score,target_classes,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,f1_weighted_mean,f1_weighted_std,n_splits
10,stat_plus_tags_clusters_plus_domain_score,tags_clusters,score,"DecisionTree, LogisticRegression, Perceptron, SVM, KNN, MLP",107,63,"DecisionTree, KNN, LogisticRegression, MLP, Perceptron, SVM",0.4203463203463203,0.0803890392480766,0.26380880557351144,0.05718099350239911,0.3729647259059024,0.08393086398362506,5
