rank,strategy,semantic_mode,domain_mode,base_classifiers_considered,datasets_used,n_statistical_features_without_domain_score,target_classes,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,f1_weighted_mean,f1_weighted_std,n_splits
3,stat_plus_fixed_vocab_plus_domain_label_score_interaction,fixed_vocab,label_score_interaction,"DecisionTree, LogisticRegression, Perceptron, SVM, KNN, MLP",107,63,"DecisionTree, KNN, LogisticRegression, MLP, Perceptron, SVM",0.4203463203463203,0.0803890392480766,0.2663702038702038,0.059847303525966386,0.37773662364571453,0.08833317213603897,5
