did,DecisionTree,SVM,KNN,LogisticRegression,Perceptron,MLP,best_classifier,best_accuracy
43890,1.0,0.9902192543127434,0.9101903171953255,1.0,0.8704114264514933,0.9821038768317565,DecisionTree,1.0
823,0.9738794286774252,0.9628762752736042,0.9623196067519939,0.9647655351511779,0.769989055833797,0.9649877573734,DecisionTree,0.9738794286774252
45578,0.8032643294379522,0.71656891114821,0.806603969578928,0.8263860137265814,0.6959769987015396,0.795262474494528,LogisticRegression,0.8263860137265814
44090,0.8003333333333333,0.6967777777777777,0.8056666666666668,0.8233333333333334,0.6515555555555554,0.808,LogisticRegression,0.8233333333333334
46808,0.3226566499721758,0.25392042292710065,0.23045668707104436,0.4496614728250789,0.2253145984047487,0.24768948247078462,LogisticRegression,0.4496614728250789
6,0.7345144526049049,0.7996866532588621,0.805823244800741,0.7532631571084706,0.3999536889202609,0.8300396445251155,MLP,0.8300396445251155
41671,0.4723142274160638,0.5592626599888704,0.5336883695047301,0.55948469671675,0.41753719161565567,0.5846091634205156,MLP,0.5846091634205156
40926,0.21858653311074014,,,0.28135781858653314,0.25386755703951025,,LogisticRegression,0.28135781858653314
41159,0.6591075867186051,,,0.600979410127991,0.6127579298831385,,DecisionTree,0.6591075867186051
1222,0.9046666666666666,0.9015555555555557,0.9441111111111111,0.7928888888888889,0.7226666666666667,0.9365555555555557,KNN,0.9441111111111111
46935,0.7093448339825634,0.7505837506956038,0.751579855314413,0.7648080133555926,0.6799046559079949,0.7601417176776107,LogisticRegression,0.7648080133555926
1120,0.7921528473381563,0.8471732517158226,0.8183856427378965,0.7922659988870339,0.7346711185308847,0.8518423298089407,MLP,0.8518423298089407
45558,0.9647673900946021,0.9731027638657022,0.9749912817659063,0.976769987015396,0.9360984974958263,0.9765475792988313,LogisticRegression,0.976769987015396
45024,0.6993333333333334,0.7087777777777777,0.6325555555555555,0.6916666666666665,0.6354444444444444,0.7533333333333335,MLP,0.7533333333333335
44162,0.6062222222222221,0.6742222222222221,0.6315555555555556,0.6754444444444444,0.5903333333333334,0.6596666666666666,LogisticRegression,0.6754444444444444
846,0.7623646818772029,0.8766232609905398,0.8067117417918754,0.8989645705805974,0.8220417362270449,0.8924066035985904,LogisticRegression,0.8989645705805974
44226,0.746130773511408,0.8086032276015582,0.8068254498237805,0.815494342422556,0.7688093118159895,0.8051576701910592,LogisticRegression,0.815494342422556
45936,0.039162412834419576,0.039162412834419576,0.039162412834419576,0.06707343937529435,0.036123391519681566,0.044117367789374536,LogisticRegression,0.06707343937529435
41526,0.7072385457243554,0.8201675013912076,0.78326340196624,0.7906017436468188,0.6969076238174735,0.788705434984233,SVM,0.8201675013912076
1046,0.9186403264700426,0.8557301057317751,0.8523965869040994,0.8485071415321832,0.7081511778890743,0.9205301428306438,MLP,0.9205301428306438
722,0.9620981265071415,0.6638881469115192,0.9419814505657577,0.8900749397143388,0.6059779261732517,0.9639894268224818,MLP,0.9639894268224818
1471,0.7572517158226674,0.5511836393989983,0.845828788721944,0.5847421628640326,0.5376167686885549,0.5300652940085328,KNN,0.845828788721944
1040,0.9886631422741607,0.9925527731404192,0.9784372101650899,0.9949975885735484,0.9935531441291041,0.9951085141903171,MLP,0.9951085141903171
4154,0.9973322949117343,0.9986662216288384,0.9986662216288384,0.9984438510606735,0.997221183800623,0.9989997033081145,MLP,0.9989997033081145
1476,0.925480244852532,0.9153578185865333,0.9743071786310517,0.9843171953255425,0.9647514375811538,0.9898770172509738,MLP,0.9898770172509738
734,0.8268287887219441,0.882073270265257,0.8343887961417178,0.8827401224262661,0.810931552587646,0.8740686329066965,LogisticRegression,0.8827401224262661
959,1.0,1.0,0.984,1.0,1.0,1.0,DecisionTree,1.0
46937,0.6304353552216656,0.6213168243368578,0.6029786681506214,0.6340977555184568,0.5781962530142831,0.6459962901131515,MLP,0.6459962901131515
45060,0.8119419402708218,0.8452821368948249,0.8417256538675572,0.8757367835281025,0.776266926358746,0.8186112038582822,LogisticRegression,0.8757367835281025
46689,0.2490408087553329,0.26273103320348723,0.23627583008718228,0.26295325542570946,0.1674581710257837,0.24826247449452782,LogisticRegression,0.26295325542570946
310,0.9749933222036727,0.981549248747913,0.9837725839361899,0.9813264700426637,0.9713251715822667,0.9839949916527545,MLP,0.9839949916527545
4534,0.937199220923762,0.9383092190688185,0.9279734743090337,0.928528473381562,0.9006304952698944,0.9489827490261548,MLP,0.9489827490261548
46924,0.6482129475051011,0.6576599888703395,0.6375434984232979,0.644321832684103,0.6180882953069932,0.6499936931923576,SVM,0.6576599888703395
1019,0.9815496197365979,0.9923318493785939,0.9942211092561676,0.9931090706733445,0.981880170654795,0.9989998145056574,MLP,0.9989998145056574
1044,0.4971630495269894,0.536289742162864,0.45871526618438135,0.5051684288629196,0.42624948989055833,0.529733073641254,SVM,0.536289742162864
1053,0.7479191244667037,0.8093795214245966,0.7834845112224076,0.8107130402522724,0.7246915229085513,0.8064923019847895,LogisticRegression,0.8107130402522724
46932,0.6274297903913931,0.7309068818401039,0.6751120385828233,0.7212359488035616,0.6536649972175849,0.7011190873678355,SVM,0.7309068818401039
1478,0.9004570580597292,0.9139120756816917,0.9242613615284733,0.9678567983676497,0.9092474494527918,0.9581803005008346,LogisticRegression,0.9678567983676497
