rank,strategy,semantic_mode,domain_mode,base_classifiers_considered,datasets_used,n_statistical_features_without_domain_score,target_classes,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,f1_weighted_mean,f1_weighted_std,n_splits
10,stat_plus_tags_clusters_plus_domain_score,tags_clusters,score,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",0.6981884057971015,0.027962002002282216,0.4341651812240048,0.020629293743826015,0.6581887933038828,0.024822145276449603,5
