rank,strategy,semantic_mode,domain_mode,base_classifiers_considered,datasets_used,n_statistical_features_without_domain_score,target_classes,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,f1_weighted_mean,f1_weighted_std,n_splits
4,stat_plus_clusters_plus_domain_label_score,clusters_only,label_score,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",0.681159420289855,0.018332044406773208,0.4117211328976035,0.019018197783057092,0.6350033583921052,0.0182346583759258,5
