rank,strategy,semantic_mode,domain_mode,base_classifiers_considered,datasets_used,n_statistical_features_without_domain_score,target_classes,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,f1_weighted_mean,f1_weighted_std,n_splits
6,stat_plus_tags_plus_domain_label,tags_only,label,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",0.6985507246376811,0.035970068539103915,0.4410675381263617,0.02590185716427999,0.6625846056472654,0.03432794079770208,5
