rank,strategy,semantic_mode,domain_mode,base_classifiers_considered,datasets_used,n_statistical_features_without_domain_score,target_classes,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,f1_weighted_mean,f1_weighted_std,n_splits
9,stat_plus_tags_plus_domain_score,tags_only,score,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",0.7068840579710145,0.04238356178518772,0.44004244121891184,0.028709747983405802,0.6658933138472781,0.039312815803172564,5
