rank,strategy,semantic_mode,domain_mode,base_classifiers_considered,datasets_used,n_statistical_features_without_domain_score,target_classes,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,f1_weighted_mean,f1_weighted_std,n_splits
baseline,baseline_statistical_only_no_domain_score,none,none,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",0.6554347826086956,0.052759396084833036,0.3987914862914863,0.048435942682592305,0.6160751929230189,0.05522727079288243,5
