config,seed,permutation_id,fold,n_test,accuracy,f1_macro,top3_accuracy,mean_regret,zero_regret_rate,within_1pp_rate,regret_coverage
shuffled_domain_rank,99,15.0,4,108,0.3611111111111111,0.26333979328165374,0.8888888888888888,0.023473542956300004,0.41509433962264153,0.5094339622641509,0.9814814814814815
shuffled_domain_rank,99,15.0,5,108,0.37962962962962965,0.24280123801536166,0.8055555555555556,0.02652176455500832,0.41346153846153844,0.625,0.9629629629629629
shuffled_domain_rank,99,16.0,1,115,0.46956521739130436,0.31156263091746966,0.7391304347826086,0.02398363923929651,0.4956521739130435,0.7304347826086957,1.0
shuffled_domain_rank,99,16.0,2,108,0.4351851851851852,0.2454540665823852,0.8703703703703703,0.027350840897513676,0.4537037037037037,0.6203703703703703,1.0
shuffled_domain_rank,99,16.0,3,108,0.42592592592592593,0.28790746764083686,0.8240740740740741,0.02030930859156145,0.4722222222222222,0.5925925925925926,1.0
shuffled_domain_rank,99,16.0,4,108,0.3611111111111111,0.2547246975763055,0.8611111111111112,0.02379693708831579,0.41509433962264153,0.5,0.9814814814814815
shuffled_domain_rank,99,16.0,5,108,0.3888888888888889,0.2586779017751676,0.7592592592592593,0.02753988331424304,0.41904761904761906,0.6571428571428571,0.9722222222222222
shuffled_domain_rank,99,17.0,1,115,0.46956521739130436,0.3206350007126922,0.7304347826086957,0.022987114942188344,0.4956521739130435,0.7391304347826086,1.0
shuffled_domain_rank,99,17.0,2,108,0.5,0.3141212641212641,0.8888888888888888,0.022393565015302114,0.5277777777777778,0.6666666666666666,1.0
shuffled_domain_rank,99,17.0,3,108,0.4074074074074074,0.27650773994914485,0.8333333333333334,0.023534447350983003,0.4392523364485981,0.6074766355140186,0.9907407407407407
shuffled_domain_rank,99,17.0,4,108,0.37962962962962965,0.29892787524366476,0.8518518518518519,0.022211777071767334,0.41509433962264153,0.5188679245283019,0.9814814814814815
shuffled_domain_rank,99,17.0,5,108,0.37037037037037035,0.24239655011067376,0.8055555555555556,0.0277809978924764,0.4,0.6476190476190476,0.9722222222222222
shuffled_domain_rank,99,18.0,1,115,0.46956521739130436,0.31365629229406317,0.7304347826086957,0.023583208293958397,0.4956521739130435,0.7391304347826086,1.0
shuffled_domain_rank,99,18.0,2,108,0.4166666666666667,0.24841805461071517,0.8425925925925926,0.028274984592399802,0.4444444444444444,0.5925925925925926,1.0
shuffled_domain_rank,99,18.0,3,108,0.42592592592592593,0.2912671869193608,0.7962962962962963,0.020143487902249464,0.4537037037037037,0.6018518518518519,1.0
shuffled_domain_rank,99,18.0,4,108,0.3425925925925926,0.24960253809501345,0.8796296296296297,0.02442970714808812,0.39622641509433965,0.5,0.9814814814814815
shuffled_domain_rank,99,18.0,5,108,0.3425925925925926,0.19181173436492582,0.7777777777777778,0.029577905244454875,0.36792452830188677,0.6226415094339622,0.9814814814814815
shuffled_domain_rank,99,19.0,1,115,0.48695652173913045,0.32910353535353537,0.7304347826086957,0.02382055208383196,0.5130434782608696,0.7304347826086957,1.0
shuffled_domain_rank,99,19.0,2,108,0.4722222222222222,0.30677146927146925,0.8240740740740741,0.02678620452162185,0.5,0.6388888888888888,1.0
shuffled_domain_rank,99,19.0,3,108,0.3888888888888889,0.2640808739418897,0.8148148148148148,0.02605193364632364,0.42592592592592593,0.5833333333333334,1.0
shuffled_domain_rank,99,19.0,4,108,0.3611111111111111,0.27114050920350596,0.8611111111111112,0.0233465210892746,0.41904761904761906,0.5238095238095238,0.9722222222222222
shuffled_domain_rank,99,19.0,5,108,0.35185185185185186,0.2108974358974359,0.8333333333333334,0.027026961567590803,0.38461538461538464,0.625,0.9629629629629629
shuffled_domain_rank,99,20.0,1,115,0.4608695652173913,0.29723548751241996,0.7217391304347827,0.024136222317697645,0.49122807017543857,0.7105263157894737,0.991304347826087
shuffled_domain_rank,99,20.0,2,108,0.5,0.31571506571506575,0.8333333333333334,0.02235591519786895,0.5277777777777778,0.6759259259259259,1.0
shuffled_domain_rank,99,20.0,3,108,0.4074074074074074,0.2841666666666667,0.8148148148148148,0.02305388033029266,0.4351851851851852,0.5740740740740741,1.0
shuffled_domain_rank,99,20.0,4,108,0.3888888888888889,0.2779895932457778,0.8796296296296297,0.021529301339644095,0.44339622641509435,0.5377358490566038,0.9814814814814815
shuffled_domain_rank,99,20.0,5,108,0.37962962962962965,0.2155564845782237,0.8240740740740741,0.026151830673241852,0.41346153846153844,0.6346153846153846,0.9629629629629629
shuffled_domain_rank,99,21.0,1,115,0.4608695652173913,0.29494022796775093,0.7391304347826086,0.022617590227544372,0.4956521739130435,0.7391304347826086,1.0
shuffled_domain_rank,99,21.0,2,108,0.4722222222222222,0.29375992738824597,0.8518518518518519,0.02423437443700067,0.5,0.6574074074074074,1.0
shuffled_domain_rank,99,21.0,3,108,0.4074074074074074,0.2838715044132108,0.7777777777777778,0.020203935507501526,0.4444444444444444,0.5925925925925926,1.0
shuffled_domain_rank,99,21.0,4,108,0.35185185185185186,0.23574431187752184,0.9074074074074074,0.023523935914939342,0.41904761904761906,0.5333333333333333,0.9722222222222222
shuffled_domain_rank,99,21.0,5,108,0.3888888888888889,0.21925134726175635,0.7777777777777778,0.026900381176139285,0.41904761904761906,0.638095238095238,0.9722222222222222
shuffled_domain_rank,99,22.0,1,115,0.4956521739130435,0.33857485778172375,0.7391304347826086,0.02180324445578044,0.5217391304347826,0.7391304347826086,1.0
shuffled_domain_rank,99,22.0,2,108,0.4722222222222222,0.2758645460819374,0.8240740740740741,0.025509425706900804,0.49074074074074076,0.6296296296296297,1.0
shuffled_domain_rank,99,22.0,3,108,0.3888888888888889,0.26727932482408184,0.8240740740740741,0.021475042618344344,0.42592592592592593,0.5740740740740741,1.0
shuffled_domain_rank,99,22.0,4,108,0.4074074074074074,0.2929337371805091,0.8425925925925926,0.01888543657666071,0.4666666666666667,0.5238095238095238,0.9722222222222222
shuffled_domain_rank,99,22.0,5,108,0.35185185185185186,0.2072266524898104,0.7777777777777778,0.026631360533820023,0.375,0.6346153846153846,0.9629629629629629
shuffled_domain_rank,99,23.0,1,115,0.4608695652173913,0.30858942237221115,0.7478260869565218,0.02389923540474002,0.4956521739130435,0.7304347826086957,1.0
shuffled_domain_rank,99,23.0,2,108,0.5,0.3029624638115204,0.8333333333333334,0.019552699132661663,0.5277777777777778,0.6666666666666666,1.0
shuffled_domain_rank,99,23.0,3,108,0.39814814814814814,0.27025065817917343,0.8518518518518519,0.0221523977996577,0.4351851851851852,0.5833333333333334,1.0
shuffled_domain_rank,99,23.0,4,108,0.35185185185185186,0.26522889348976303,0.8425925925925926,0.024662026110011025,0.4056603773584906,0.5,0.9814814814814815
shuffled_domain_rank,99,23.0,5,108,0.3888888888888889,0.24503538789253076,0.8055555555555556,0.026658353802986517,0.42857142857142855,0.6285714285714286,0.9722222222222222
shuffled_domain_rank,99,24.0,1,115,0.4434782608695652,0.2899257371219988,0.7565217391304347,0.023517553233217123,0.4782608695652174,0.7217391304347827,1.0
shuffled_domain_rank,99,24.0,2,108,0.4722222222222222,0.2783623378639681,0.75,0.02435694321034039,0.5,0.6481481481481481,1.0
shuffled_domain_rank,99,24.0,3,108,0.4166666666666667,0.2871171340736558,0.8148148148148148,0.019487874868007758,0.4485981308411215,0.5887850467289719,0.9907407407407407
shuffled_domain_rank,99,24.0,4,108,0.3333333333333333,0.24361042890646012,0.8425925925925926,0.023650829940552263,0.3904761904761905,0.5238095238095238,0.9722222222222222
shuffled_domain_rank,99,24.0,5,108,0.37037037037037035,0.20246125365780773,0.7962962962962963,0.027413682506163023,0.4095238095238095,0.6190476190476191,0.9722222222222222
shuffled_domain_rank,99,25.0,1,115,0.46956521739130436,0.30988540374505286,0.7130434782608696,0.02256014875903733,0.4956521739130435,0.7304347826086957,1.0
shuffled_domain_rank,99,25.0,2,108,0.5,0.31442499008903335,0.8425925925925926,0.025044830260482955,0.5185185185185185,0.6666666666666666,1.0
shuffled_domain_rank,99,25.0,3,108,0.4166666666666667,0.2856874688081303,0.7962962962962963,0.018476677957633806,0.4444444444444444,0.5925925925925926,1.0
shuffled_domain_rank,99,25.0,4,108,0.3425925925925926,0.2410871057859123,0.8796296296296297,0.02321657615605114,0.3925233644859813,0.514018691588785,0.9907407407407407
shuffled_domain_rank,99,25.0,5,108,0.35185185185185186,0.19577832037137513,0.7962962962962963,0.024793486230241486,0.38461538461538464,0.6538461538461539,0.9629629629629629
shuffled_domain_rank,99,26.0,1,115,0.48695652173913045,0.34182956949327653,0.7043478260869566,0.019894266224061753,0.5217391304347826,0.7391304347826086,1.0
shuffled_domain_rank,99,26.0,2,108,0.48148148148148145,0.2903849959134512,0.7962962962962963,0.023589407273091004,0.5,0.6574074074074074,1.0
shuffled_domain_rank,99,26.0,3,108,0.42592592592592593,0.29240935735996526,0.8333333333333334,0.02689178851987253,0.46296296296296297,0.5740740740740741,1.0
shuffled_domain_rank,99,26.0,4,108,0.3425925925925926,0.25193535659515315,0.8518518518518519,0.023553517607392667,0.4056603773584906,0.5188679245283019,0.9814814814814815
shuffled_domain_rank,99,26.0,5,108,0.39814814814814814,0.23405017921146956,0.7592592592592593,0.026715817184890855,0.4339622641509434,0.6509433962264151,0.9814814814814815
shuffled_domain_rank,99,27.0,1,115,0.4608695652173913,0.2816659920849074,0.7304347826086957,0.026794072298917306,0.4956521739130435,0.7304347826086957,1.0
shuffled_domain_rank,99,27.0,2,108,0.48148148148148145,0.30329527522509975,0.8611111111111112,0.023567897471954556,0.5092592592592593,0.6666666666666666,1.0
shuffled_domain_rank,99,27.0,3,108,0.37962962962962965,0.2641591684442842,0.8148148148148148,0.027308720440851513,0.4074074074074074,0.5555555555555556,1.0
shuffled_domain_rank,99,27.0,4,108,0.3611111111111111,0.2677787911030045,0.8518518518518519,0.023788900073781746,0.41509433962264153,0.5283018867924528,0.9814814814814815
shuffled_domain_rank,99,27.0,5,108,0.35185185185185186,0.19850870455709166,0.8055555555555556,0.0261000650841609,0.3942307692307692,0.6346153846153846,0.9629629629629629
shuffled_domain_rank,99,28.0,1,115,0.48695652173913045,0.3286876871728392,0.7391304347826086,0.02193976075449418,0.5217391304347826,0.7478260869565218,1.0
shuffled_domain_rank,99,28.0,2,108,0.4722222222222222,0.28536414565826324,0.8425925925925926,0.024781842618146286,0.5,0.6481481481481481,1.0
shuffled_domain_rank,99,28.0,3,108,0.4074074074074074,0.2765725442200659,0.8055555555555556,0.027098237362157815,0.4351851851851852,0.5648148148148148,1.0
shuffled_domain_rank,99,28.0,4,108,0.37037037037037035,0.27525056769242817,0.8611111111111112,0.024111531696526762,0.41904761904761906,0.5142857142857142,0.9722222222222222
shuffled_domain_rank,99,28.0,5,108,0.35185185185185186,0.20456349206349203,0.7962962962962963,0.02855321298049969,0.36792452830188677,0.6320754716981132,0.9814814814814815
shuffled_domain_rank,99,29.0,1,115,0.45217391304347826,0.30385504466453944,0.7217391304347827,0.024976646277922347,0.49122807017543857,0.7192982456140351,0.991304347826087
shuffled_domain_rank,99,29.0,2,108,0.4444444444444444,0.25935339824487474,0.8425925925925926,0.026411083509158023,0.4722222222222222,0.6296296296296297,1.0
shuffled_domain_rank,99,29.0,3,108,0.49074074074074076,0.32792778400979233,0.8333333333333334,0.019895874104816347,0.5185185185185185,0.6296296296296297,1.0
shuffled_domain_rank,99,29.0,4,108,0.32407407407407407,0.22806967481124782,0.8796296296296297,0.02293499589320951,0.3867924528301887,0.49056603773584906,0.9814814814814815
shuffled_domain_rank,99,29.0,5,108,0.3611111111111111,0.20064441923489004,0.7870370370370371,0.026523615541396425,0.38095238095238093,0.638095238095238,0.9722222222222222
baseline_stats,7777,,1,115,0.45217391304347826,0.27996406109613653,0.7739130434782608,0.023144477179644334,0.46956521739130436,0.7217391304347827,1.0
baseline_stats,7777,,2,108,0.4351851851851852,0.23848482181815514,0.8148148148148148,0.02783219474869363,0.4722222222222222,0.6018518518518519,1.0
baseline_stats,7777,,3,108,0.37962962962962965,0.2871131338641599,0.8148148148148148,0.027448153106622665,0.411214953271028,0.5420560747663551,0.9907407407407407
baseline_stats,7777,,4,108,0.42592592592592593,0.3141419010984228,0.8425925925925926,0.02708118673970916,0.4953271028037383,0.6261682242990654,0.9907407407407407
baseline_stats,7777,,5,108,0.4444444444444444,0.30656375215198745,0.8611111111111112,0.020444915235304874,0.49038461538461536,0.625,0.9629629629629629
real_domain_rank,7777,,1,115,0.4782608695652174,0.29728956010716445,0.7565217391304347,0.020658635933475382,0.4956521739130435,0.7391304347826086,1.0
real_domain_rank,7777,,2,108,0.48148148148148145,0.2629669016052411,0.7870370370370371,0.0222926210270401,0.5092592592592593,0.6759259259259259,1.0
real_domain_rank,7777,,3,108,0.4074074074074074,0.28548357327427093,0.8055555555555556,0.02356944302251265,0.4351851851851852,0.5740740740740741,1.0
real_domain_rank,7777,,4,108,0.4537037037037037,0.3435342789598108,0.8703703703703703,0.03619627132149267,0.4953271028037383,0.5607476635514018,0.9907407407407407
real_domain_rank,7777,,5,108,0.42592592592592593,0.30631335458921666,0.8518518518518519,0.02047617836002677,0.44761904761904764,0.6571428571428571,0.9722222222222222
shuffled_domain_rank,7777,0.0,1,115,0.45217391304347826,0.2773778590607157,0.7739130434782608,0.022996782851453377,0.46956521739130436,0.7304347826086957,1.0
shuffled_domain_rank,7777,0.0,2,108,0.42592592592592593,0.23900086841263316,0.8333333333333334,0.029655547156681252,0.46296296296296297,0.6111111111111112,1.0
shuffled_domain_rank,7777,0.0,3,108,0.35185185185185186,0.264858979350903,0.8333333333333334,0.028587888748604903,0.37962962962962965,0.5277777777777778,1.0
shuffled_domain_rank,7777,0.0,4,108,0.4537037037037037,0.3331195831195831,0.8888888888888888,0.022407916069962012,0.49074074074074076,0.6111111111111112,1.0
shuffled_domain_rank,7777,0.0,5,108,0.4444444444444444,0.30740740740740735,0.8518518518518519,0.016489323812186756,0.4857142857142857,0.6666666666666666,0.9722222222222222
shuffled_domain_rank,7777,1.0,1,115,0.4434782608695652,0.2654579419930297,0.782608695652174,0.022745984502502002,0.4608695652173913,0.7217391304347827,1.0
shuffled_domain_rank,7777,1.0,2,108,0.2962962962962963,0.1874794452193833,0.8333333333333334,0.04194290136223377,0.3333333333333333,0.46296296296296297,1.0
shuffled_domain_rank,7777,1.0,3,108,0.35185185185185186,0.22594965613582632,0.8055555555555556,0.03232481613325795,0.38317757009345793,0.5420560747663551,0.9907407407407407
shuffled_domain_rank,7777,1.0,4,108,0.4444444444444444,0.3301115989795235,0.8611111111111112,0.0251465221503394,0.48598130841121495,0.616822429906542,0.9907407407407407
shuffled_domain_rank,7777,1.0,5,108,0.4166666666666667,0.28127537836840166,0.8611111111111112,0.020889614129977134,0.4716981132075472,0.6132075471698113,0.9814814814814815
shuffled_domain_rank,7777,2.0,1,115,0.45217391304347826,0.2738659807625325,0.782608695652174,0.02458103225141999,0.46956521739130436,0.7043478260869566,1.0
shuffled_domain_rank,7777,2.0,2,108,0.49074074074074076,0.2755816637959099,0.7777777777777778,0.02372851171055666,0.5277777777777778,0.6666666666666666,1.0
shuffled_domain_rank,7777,2.0,3,108,0.3333333333333333,0.2500955998099142,0.8055555555555556,0.03139282399253974,0.3611111111111111,0.5462962962962963,1.0
shuffled_domain_rank,7777,2.0,4,108,0.4722222222222222,0.3420016491445062,0.8796296296296297,0.03047887875743902,0.5233644859813084,0.6542056074766355,0.9907407407407407
shuffled_domain_rank,7777,2.0,5,108,0.4166666666666667,0.276582105837425,0.8518518518518519,0.020336300060051455,0.45714285714285713,0.6190476190476191,0.9722222222222222
shuffled_domain_rank,7777,3.0,1,115,0.4434782608695652,0.27264309764309763,0.7913043478260869,0.02005524447763883,0.4608695652173913,0.7478260869565218,1.0
shuffled_domain_rank,7777,3.0,2,108,0.5,0.28421077146454915,0.8148148148148148,0.023163361769670834,0.5370370370370371,0.6759259259259259,1.0
shuffled_domain_rank,7777,3.0,3,108,0.35185185185185186,0.26212570299437604,0.8148148148148148,0.03263051882177867,0.3925233644859813,0.5233644859813084,0.9907407407407407
shuffled_domain_rank,7777,3.0,4,108,0.42592592592592593,0.3206143008635055,0.9074074074074074,0.025530702343759707,0.4722222222222222,0.5833333333333334,1.0
shuffled_domain_rank,7777,3.0,5,108,0.37962962962962965,0.28121169250552036,0.8888888888888888,0.0197378281526119,0.41346153846153844,0.6442307692307693,0.9629629629629629
shuffled_domain_rank,7777,4.0,1,115,0.4608695652173913,0.28453138746571444,0.7739130434782608,0.021699198243448747,0.4782608695652174,0.7217391304347827,1.0
shuffled_domain_rank,7777,4.0,2,108,0.3888888888888889,0.27045404201157325,0.8055555555555556,0.03241140048040439,0.4166666666666667,0.5648148148148148,1.0
shuffled_domain_rank,7777,4.0,3,108,0.37037037037037035,0.2808532000341793,0.8148148148148148,0.02457895045380352,0.4074074074074074,0.5648148148148148,1.0
shuffled_domain_rank,7777,4.0,4,108,0.4444444444444444,0.32360091599222035,0.8611111111111112,0.026009318457784734,0.4953271028037383,0.6074766355140186,0.9907407407407407
shuffled_domain_rank,7777,4.0,5,108,0.4444444444444444,0.2998954599761051,0.8611111111111112,0.016336791553667903,0.4857142857142857,0.6666666666666666,0.9722222222222222
shuffled_domain_rank,7777,5.0,1,115,0.48695652173913045,0.3054612925580668,0.7652173913043478,0.021944862261039092,0.5043478260869565,0.7391304347826086,1.0
shuffled_domain_rank,7777,5.0,2,108,0.37037037037037035,0.21325536062378167,0.8055555555555556,0.03602726390799037,0.39814814814814814,0.5555555555555556,1.0
shuffled_domain_rank,7777,5.0,3,108,0.37037037037037035,0.2796821902673385,0.8055555555555556,0.0250237851256014,0.411214953271028,0.5607476635514018,0.9907407407407407
shuffled_domain_rank,7777,5.0,4,108,0.4444444444444444,0.3211590543112282,0.8796296296296297,0.031622458714656666,0.48598130841121495,0.6074766355140186,0.9907407407407407
shuffled_domain_rank,7777,5.0,5,108,0.42592592592592593,0.29341445375963876,0.8888888888888888,0.0222135548177027,0.4528301886792453,0.6320754716981132,0.9814814814814815
shuffled_domain_rank,7777,6.0,1,115,0.46956521739130436,0.2886837970535787,0.7304347826086957,0.020331296065333418,0.48695652173913045,0.7391304347826086,1.0
shuffled_domain_rank,7777,6.0,2,108,0.39814814814814814,0.21889282028600912,0.7962962962962963,0.03302803594259659,0.4351851851851852,0.5833333333333334,1.0
shuffled_domain_rank,7777,6.0,3,108,0.3333333333333333,0.24014684226612207,0.8055555555555556,0.034602516312490214,0.37037037037037035,0.5370370370370371,1.0
shuffled_domain_rank,7777,6.0,4,108,0.4537037037037037,0.3332959520772297,0.8611111111111112,0.026322255184168735,0.5046728971962616,0.616822429906542,0.9907407407407407
shuffled_domain_rank,7777,6.0,5,108,0.4444444444444444,0.3039580438700749,0.8796296296296297,0.020206486095322607,0.46226415094339623,0.6415094339622641,0.9814814814814815
shuffled_domain_rank,7777,7.0,1,115,0.48695652173913045,0.3003312255344776,0.7478260869565218,0.02320420522268529,0.5043478260869565,0.7391304347826086,1.0
shuffled_domain_rank,7777,7.0,2,108,0.37962962962962965,0.2223583780560525,0.7962962962962963,0.036791167066716986,0.4166666666666667,0.5555555555555556,1.0
shuffled_domain_rank,7777,7.0,3,108,0.35185185185185186,0.26748619737750173,0.8148148148148148,0.033001488426599494,0.3925233644859813,0.5514018691588785,0.9907407407407407
shuffled_domain_rank,7777,7.0,4,108,0.4166666666666667,0.3132518223097933,0.8703703703703703,0.030428889407109593,0.4766355140186916,0.6261682242990654,0.9907407407407407
shuffled_domain_rank,7777,7.0,5,108,0.4537037037037037,0.31109642250946595,0.8425925925925926,0.01849084669209535,0.49038461538461536,0.6634615384615384,0.9629629629629629
shuffled_domain_rank,7777,8.0,1,115,0.4782608695652174,0.30145355999014534,0.7739130434782608,0.02071738863653106,0.4956521739130435,0.7478260869565218,1.0
shuffled_domain_rank,7777,8.0,2,108,0.3888888888888889,0.2346821611527494,0.7870370370370371,0.03339300611614871,0.4166666666666667,0.5648148148148148,1.0
shuffled_domain_rank,7777,8.0,3,108,0.37962962962962965,0.2857546048722519,0.8148148148148148,0.02503020592741275,0.411214953271028,0.5700934579439252,0.9907407407407407
shuffled_domain_rank,7777,8.0,4,108,0.4351851851851852,0.32426375416297026,0.8611111111111112,0.03222372604189101,0.48598130841121495,0.5981308411214953,0.9907407407407407
shuffled_domain_rank,7777,8.0,5,108,0.4537037037037037,0.3214475079533404,0.8425925925925926,0.02066850514330595,0.49523809523809526,0.6476190476190476,0.9722222222222222
shuffled_domain_rank,7777,9.0,1,115,0.5043478260869565,0.3246750764525994,0.782608695652174,0.020049769740344135,0.5217391304347826,0.7565217391304347,1.0
shuffled_domain_rank,7777,9.0,2,108,0.35185185185185186,0.22110745930154332,0.8240740740740741,0.04127614340907694,0.3888888888888889,0.5462962962962963,1.0
shuffled_domain_rank,7777,9.0,3,108,0.37037037037037035,0.27590408342904343,0.8240740740740741,0.029027945518741854,0.4166666666666667,0.5833333333333334,1.0
shuffled_domain_rank,7777,9.0,4,108,0.4351851851851852,0.31820454677597537,0.8796296296296297,0.026892429759511026,0.49074074074074076,0.6203703703703703,1.0
shuffled_domain_rank,7777,9.0,5,108,0.4351851851851852,0.2885796684990838,0.8611111111111112,0.0185712468340467,0.4807692307692308,0.6538461538461539,0.9629629629629629
shuffled_domain_rank,7777,10.0,1,115,0.45217391304347826,0.27893949548814484,0.7478260869565218,0.023248781652143065,0.46956521739130436,0.7217391304347827,1.0
shuffled_domain_rank,7777,10.0,2,108,0.4166666666666667,0.22008547008547008,0.8333333333333334,0.030496119371028245,0.4537037037037037,0.6111111111111112,1.0
shuffled_domain_rank,7777,10.0,3,108,0.3611111111111111,0.2580347270167899,0.8055555555555556,0.026933724724750554,0.4074074074074074,0.5555555555555556,1.0
shuffled_domain_rank,7777,10.0,4,108,0.3888888888888889,0.29609988776655444,0.8518518518518519,0.03386139865604184,0.45794392523364486,0.5794392523364486,0.9907407407407407
shuffled_domain_rank,7777,10.0,5,108,0.4166666666666667,0.2927216813086378,0.8703703703703703,0.020839063172816273,0.45714285714285713,0.6285714285714286,0.9722222222222222
shuffled_domain_rank,7777,11.0,1,115,0.4782608695652174,0.3014604034929238,0.7652173913043478,0.021332147503164138,0.4956521739130435,0.7478260869565218,1.0
shuffled_domain_rank,7777,11.0,2,108,0.3611111111111111,0.20416800028450513,0.8148148148148148,0.03611096480906081,0.39814814814814814,0.5555555555555556,1.0
shuffled_domain_rank,7777,11.0,3,108,0.37037037037037035,0.26578666500128606,0.8055555555555556,0.030481818565079827,0.40186915887850466,0.5514018691588785,0.9907407407407407
shuffled_domain_rank,7777,11.0,4,108,0.4444444444444444,0.34202171279470694,0.8518518518518519,0.015314412163089495,0.4953271028037383,0.6261682242990654,0.9907407407407407
shuffled_domain_rank,7777,11.0,5,108,0.4444444444444444,0.3073870573870574,0.8518518518518519,0.020814863687462746,0.4672897196261682,0.6355140186915887,0.9907407407407407
shuffled_domain_rank,7777,12.0,1,115,0.4782608695652174,0.3043055462410301,0.7478260869565218,0.020119260197114477,0.4956521739130435,0.7391304347826086,1.0
shuffled_domain_rank,7777,12.0,2,108,0.4351851851851852,0.24183570118529465,0.8148148148148148,0.027727831876442906,0.4722222222222222,0.6203703703703703,1.0
shuffled_domain_rank,7777,12.0,3,108,0.3888888888888889,0.2843803104320283,0.8148148148148148,0.029012124317151475,0.4205607476635514,0.5794392523364486,0.9907407407407407
shuffled_domain_rank,7777,12.0,4,108,0.4537037037037037,0.3293456874567226,0.8518518518518519,0.02603641080680727,0.5046728971962616,0.6448598130841121,0.9907407407407407
shuffled_domain_rank,7777,12.0,5,108,0.39814814814814814,0.26017822333611806,0.8518518518518519,0.02174521018963641,0.4326923076923077,0.6346153846153846,0.9629629629629629
shuffled_domain_rank,7777,13.0,1,115,0.4608695652173913,0.28163396406390506,0.7739130434782608,0.02214258674290836,0.4782608695652174,0.7391304347826086,1.0
shuffled_domain_rank,7777,13.0,2,108,0.3333333333333333,0.20316882632112196,0.8518518518518519,0.04118583287534197,0.37037037037037035,0.5277777777777778,1.0
shuffled_domain_rank,7777,13.0,3,108,0.37037037037037035,0.2737603518001324,0.8055555555555556,0.03224004994887133,0.411214953271028,0.5327102803738317,0.9907407407407407
shuffled_domain_rank,7777,13.0,4,108,0.4537037037037037,0.333672956362032,0.8425925925925926,0.019313492293545488,0.5092592592592593,0.6388888888888888,1.0
shuffled_domain_rank,7777,13.0,5,108,0.42592592592592593,0.2913961015024845,0.8611111111111112,0.01892605453767315,0.46601941747572817,0.6407766990291263,0.9537037037037037
shuffled_domain_rank,7777,14.0,1,115,0.46956521739130436,0.2958458458458459,0.7565217391304347,0.022137302988822022,0.48695652173913045,0.7391304347826086,1.0
shuffled_domain_rank,7777,14.0,2,108,0.4722222222222222,0.2634363686995266,0.7962962962962963,0.02508775916432115,0.5092592592592593,0.6388888888888888,1.0
shuffled_domain_rank,7777,14.0,3,108,0.39814814814814814,0.2911810411810412,0.8333333333333334,0.029114365410117433,0.4351851851851852,0.6111111111111112,1.0
shuffled_domain_rank,7777,14.0,4,108,0.5,0.3598279188801326,0.8333333333333334,0.020910612488255372,0.5607476635514018,0.6542056074766355,0.9907407407407407
shuffled_domain_rank,7777,14.0,5,108,0.4444444444444444,0.2983906525573192,0.8518518518518519,0.022508806614217385,0.46226415094339623,0.6320754716981132,0.9814814814814815
shuffled_domain_rank,7777,15.0,1,115,0.4956521739130435,0.3192709516238928,0.7739130434782608,0.02262843705092379,0.5130434782608696,0.7565217391304347,1.0
shuffled_domain_rank,7777,15.0,2,108,0.42592592592592593,0.24477025898078528,0.7962962962962963,0.030807184640148352,0.46296296296296297,0.6018518518518519,1.0
shuffled_domain_rank,7777,15.0,3,108,0.3888888888888889,0.28437274113024946,0.8240740740740741,0.0291734940583938,0.4205607476635514,0.5514018691588785,0.9907407407407407
shuffled_domain_rank,7777,15.0,4,108,0.4074074074074074,0.3087167730390237,0.8611111111111112,0.034760701771205924,0.45794392523364486,0.5700934579439252,0.9907407407407407
shuffled_domain_rank,7777,15.0,5,108,0.39814814814814814,0.2773436220475998,0.8518518518518519,0.01952837425965677,0.4326923076923077,0.6538461538461539,0.9629629629629629
shuffled_domain_rank,7777,16.0,1,115,0.4782608695652174,0.30059852392370634,0.7913043478260869,0.024102974736054956,0.4956521739130435,0.7304347826086957,1.0
shuffled_domain_rank,7777,16.0,2,108,0.46296296296296297,0.24996916812464856,0.8333333333333334,0.024111462594896414,0.5,0.6574074074074074,1.0
shuffled_domain_rank,7777,16.0,3,108,0.37037037037037035,0.2466755912539045,0.8055555555555556,0.029488135420443234,0.40186915887850466,0.5700934579439252,0.9907407407407407
shuffled_domain_rank,7777,16.0,4,108,0.46296296296296297,0.3394727939484972,0.8796296296296297,0.025209766938614844,0.514018691588785,0.6448598130841121,0.9907407407407407
shuffled_domain_rank,7777,16.0,5,108,0.39814814814814814,0.2809143829685104,0.8611111111111112,0.020594407028135253,0.4380952380952381,0.638095238095238,0.9722222222222222
shuffled_domain_rank,7777,17.0,1,115,0.4608695652173913,0.28087503374686434,0.7391304347826086,0.021387343106255053,0.4782608695652174,0.7217391304347827,1.0
shuffled_domain_rank,7777,17.0,2,108,0.4351851851851852,0.22701863354037266,0.8333333333333334,0.028158041226755887,0.4722222222222222,0.6296296296296297,1.0
shuffled_domain_rank,7777,17.0,3,108,0.3425925925925926,0.26098935448147753,0.7962962962962963,0.029633649132559087,0.37383177570093457,0.5607476635514018,0.9907407407407407
shuffled_domain_rank,7777,17.0,4,108,0.4351851851851852,0.317065851581218,0.8796296296296297,0.026660841190509734,0.48148148148148145,0.6296296296296297,1.0
shuffled_domain_rank,7777,17.0,5,108,0.4166666666666667,0.3090290775606776,0.8703703703703703,0.0189737100127537,0.4380952380952381,0.638095238095238,0.9722222222222222
