config,seed,permutation_id,accuracy,f1_macro,top3_accuracy,mean_regret,median_regret,p90_regret,zero_regret_rate,within_1pp_rate,regret_coverage,accuracy_delta_vs_baseline,accuracy_effect_vs_baseline,f1_macro_delta_vs_baseline,f1_macro_effect_vs_baseline,top3_accuracy_delta_vs_baseline,top3_accuracy_effect_vs_baseline,mean_regret_delta_vs_baseline,mean_regret_effect_vs_baseline,zero_regret_rate_delta_vs_baseline,zero_regret_rate_effect_vs_baseline,within_1pp_rate_delta_vs_baseline,within_1pp_rate_effect_vs_baseline
baseline_stats,1,,0.3820840950639854,0.2661732835773493,0.8117001828153565,0.0266035655456633,0.0033850655059881607,0.08510207481718166,0.4216417910447761,0.5932835820895522,0.979890310786106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
real_domain_rank,1,,0.3875685557586837,0.2667557825970726,0.8117001828153565,0.02713742223286185,0.002813772676786508,0.0850650268054241,0.4322820037105751,0.6048237476808905,0.9853747714808044,0.005484460694698323,0.005484460694698323,0.0005824990197232927,0.0005824990197232927,0.0,0.0,0.0005338566871985508,-0.0005338566871985508,0.01064021266579901,0.01064021266579901,0.011540165591338303,0.011540165591338303
shuffled_domain_rank,1,0.0,0.38939670932358317,0.274755148599811,0.8226691042047533,0.0252170526302902,0.0027777777777777124,0.08015103668261574,0.4267161410018553,0.601113172541744,0.9853747714808044,0.007312614259597783,0.007312614259597783,0.008581865022461665,0.008581865022461665,0.010968921389396757,0.010968921389396757,-0.0013865129153730997,0.0013865129153730997,0.005074349957079172,0.005074349957079172,0.007829590452191781,0.007829590452191781
shuffled_domain_rank,1,1.0,0.3912248628884826,0.27008688776674783,0.8062157221206582,0.0274159021228233,0.0026165601169002572,0.08871111111111103,0.43042671614100186,0.6029684601113172,0.9853747714808044,0.009140767824497242,0.009140767824497242,0.003913604189398512,0.003913604189398512,-0.005484460694698323,-0.005484460694698323,0.0008123365771600007,-0.0008123365771600007,0.008784925096225749,0.008784925096225749,0.009684878021764987,0.009684878021764987
shuffled_domain_rank,1,2.0,0.38939670932358317,0.26780654836269296,0.8190127970749543,0.02691942618767132,0.0028267939217014315,0.08556100628930821,0.4275092936802974,0.6003717472118959,0.9835466179159049,0.007312614259597783,0.007312614259597783,0.0016332647853436466,0.0016332647853436466,0.007312614259597838,0.007312614259597838,0.0003158606420080208,-0.0003158606420080208,0.005867502635521271,0.005867502635521271,0.00708816512234367,0.00708816512234367
shuffled_domain_rank,1,3.0,0.40950639853747717,0.2818592483686823,0.7952468007312614,0.024162499088721298,0.0020000000000000018,0.07340317035905282,0.44814814814814813,0.6277777777777778,0.9872029250457038,0.027422303473491783,0.027422303473491783,0.015685964791332996,0.015685964791332996,-0.01645338208409508,-0.01645338208409508,-0.0024410664569420003,0.0024410664569420003,0.026506357103372014,0.026506357103372014,0.03449419568822554,0.03449419568822554
shuffled_domain_rank,1,4.0,0.37842778793418647,0.2654938367220867,0.8171846435100548,0.027893520739545062,0.003149488582911364,0.09011829836829836,0.4163568773234201,0.5966542750929368,0.9835466179159049,-0.003656307129798919,-0.003656307129798919,-0.000679446855262611,-0.000679446855262611,0.005484460694698323,0.005484460694698323,0.0012899551938817637,-0.0012899551938817637,-0.005284913721356033,-0.005284913721356033,0.0033706930033845506,0.0033706930033845506
shuffled_domain_rank,1,5.0,0.38939670932358317,0.2738843494657448,0.8153564899451554,0.026032296980928057,0.0028169014084507005,0.08297478312498256,0.4312267657992565,0.604089219330855,0.9835466179159049,0.007312614259597783,0.007312614259597783,0.007711065888395485,0.007711065888395485,0.003656307129798919,0.003656307129798919,-0.000571268564735241,0.000571268564735241,0.009584974754480391,0.009584974754480391,0.01080563724130279,0.01080563724130279
shuffled_domain_rank,1,6.0,0.39853747714808047,0.270618190949875,0.8153564899451554,0.025402070376918696,0.0026864983281448263,0.08217914010421212,0.4359925788497217,0.6103896103896104,0.9853747714808044,0.01645338208409508,0.01645338208409508,0.004444907372525675,0.004444907372525675,0.003656307129798919,0.003656307129798919,-0.001201495168744602,0.001201495168744602,0.014350787804945586,0.014350787804945586,0.01710602830005814,0.01710602830005814
shuffled_domain_rank,1,7.0,0.37842778793418647,0.2690355618756156,0.8153564899451554,0.027394656540723514,0.0035714285714284477,0.08519999999999996,0.41929499072356213,0.5899814471243042,0.9853747714808044,-0.003656307129798919,-0.003656307129798919,0.0028622782982662964,0.0028622782982662964,0.003656307129798919,0.003656307129798919,0.000791090995060216,-0.000791090995060216,-0.002346800321213982,-0.002346800321213982,-0.0033021349652480048,-0.0033021349652480048
shuffled_domain_rank,1,8.0,0.40036563071297987,0.2771062842994772,0.8263254113345521,0.025157725606145088,0.0026165601169002572,0.08022658227848108,0.4359925788497217,0.6066790352504638,0.9853747714808044,0.018281535648994485,0.018281535648994485,0.010933000722127884,0.010933000722127884,0.014625228519195566,0.014625228519195566,-0.0014458399395182106,0.0014458399395182106,0.014350787804945586,0.014350787804945586,0.013395453160911619,0.013395453160911619
shuffled_domain_rank,1,9.0,0.3930530164533821,0.27293218095060084,0.8263254113345521,0.025001956891429263,0.002560216310282304,0.0817993850520341,0.4312267657992565,0.6171003717472119,0.9835466179159049,0.010968921389396702,0.010968921389396702,0.006758897373251527,0.006758897373251527,0.014625228519195566,0.014625228519195566,-0.001601608654234036,0.001601608654234036,0.009584974754480391,0.009584974754480391,0.023816789657659654,0.023816789657659654
shuffled_domain_rank,1,10.0,0.36745886654478976,0.2585721179769565,0.8098720292504571,0.02726376694928654,0.004205263157894712,0.08654146341463416,0.4070631970260223,0.5892193308550185,0.9835466179159049,-0.014625228519195621,-0.014625228519195621,-0.007601165600392812,-0.007601165600392812,-0.001828153564899404,-0.001828153564899404,0.0006602014036232416,-0.0006602014036232416,-0.014578594018753832,-0.014578594018753832,-0.004064251234533689,-0.004064251234533689
shuffled_domain_rank,1,11.0,0.36745886654478976,0.25395426032438023,0.8208409506398537,0.02714894928272863,0.004289452724996812,0.08795543510990672,0.4007421150278293,0.5844155844155844,0.9853747714808044,-0.014625228519195621,-0.014625228519195621,-0.012219023252969086,-0.012219023252969086,0.009140767824497242,0.009140767824497242,0.0005453837370653324,-0.0005453837370653324,-0.02089967601694681,-0.02089967601694681,-0.008867997673967842,-0.008867997673967842
shuffled_domain_rank,1,12.0,0.3820840950639854,0.2581623335954157,0.8281535648994516,0.026944119040791005,0.003014423076923123,0.08543557951482485,0.4185185185185185,0.6055555555555555,0.9872029250457038,0.0,0.0,-0.008010949981933635,-0.008010949981933635,0.01645338208409508,0.01645338208409508,0.0003405534951277066,-0.0003405534951277066,-0.0031232725262576033,-0.0031232725262576033,0.012271973466003283,0.012271973466003283
shuffled_domain_rank,1,13.0,0.3930530164533821,0.2724103790018892,0.8244972577696527,0.026038807831799765,0.0025038725036643505,0.08795543510990672,0.4322820037105751,0.6122448979591837,0.9853747714808044,0.010968921389396702,0.010968921389396702,0.0062370954245398735,0.0062370954245398735,0.012797074954296161,0.012797074954296161,-0.0005647577138635333,0.0005647577138635333,0.01064021266579901,0.01064021266579901,0.018961315869631457,0.018961315869631457
shuffled_domain_rank,1,14.0,0.37842778793418647,0.26694926307309014,0.8062157221206582,0.028708200221134718,0.0035357142857141977,0.08859036434808795,0.41821561338289964,0.5929368029739777,0.9835466179159049,-0.003656307129798919,-0.003656307129798919,0.0007759794957408195,0.0007759794957408195,-0.005484460694698323,-0.005484460694698323,0.0021046346754714194,-0.0021046346754714194,-0.0034261776618764728,-0.0034261776618764728,-0.0003467791155745692,-0.0003467791155745692
shuffled_domain_rank,1,15.0,0.376599634369287,0.2625578650651458,0.8098720292504571,0.027033388637614657,0.003014423076923123,0.08556100628930821,0.4200743494423792,0.6059479553903345,0.9835466179159049,-0.005484460694698379,-0.005484460694698379,-0.0036154185122035387,-0.0036154185122035387,-0.001828153564899404,-0.001828153564899404,0.00042982309195135904,-0.00042982309195135904,-0.0015674416023969129,-0.0015674416023969129,0.012664373300782295,0.012664373300782295
shuffled_domain_rank,1,16.0,0.40219378427787933,0.2752697661662031,0.8043875685557587,0.025814490818953983,0.0024999999999999467,0.08493960003094075,0.437847866419295,0.614100185528757,0.9853747714808044,0.020109689213893944,0.020109689213893944,0.00909648258885376,0.00909648258885376,-0.007312614259597838,-0.007312614259597838,-0.000789074726709315,0.000789074726709315,0.016206075374518902,0.016206075374518902,0.020816603439204773,0.020816603439204773
shuffled_domain_rank,1,17.0,0.3857404021937843,0.26706364406221295,0.8226691042047533,0.025312836796609568,0.0028169014084508115,0.08006379585326967,0.42513863216266173,0.5988909426987061,0.9890310786106032,0.003656307129798919,0.003656307129798919,0.0008903604848636282,0.0008903604848636282,0.010968921389396757,0.010968921389396757,-0.0012907287490537302,0.0012907287490537302,0.0034968411178856185,0.0034968411178856185,0.0056073606091539,0.0056073606091539
shuffled_domain_rank,1,18.0,0.376599634369287,0.26287259647147426,0.8098720292504571,0.026914108234169093,0.003014423076923123,0.08877777777777773,0.4197761194029851,0.6044776119402985,0.979890310786106,-0.005484460694698379,-0.005484460694698379,-0.0033006871058750553,-0.0033006871058750553,-0.001828153564899404,-0.001828153564899404,0.0003105426885057945,-0.0003105426885057945,-0.0018656716417910224,-0.0018656716417910224,0.011194029850746245,0.011194029850746245
shuffled_domain_rank,1,19.0,0.38939670932358317,0.2739548158866288,0.8226691042047533,0.028011999209696093,0.003028846153846354,0.08857946401686242,0.4267161410018553,0.5992578849721707,0.9853747714808044,0.007312614259597783,0.007312614259597783,0.007781532309279471,0.007781532309279471,0.010968921389396757,0.010968921389396757,0.0014084336640327946,-0.0014084336640327946,0.005074349957079172,0.005074349957079172,0.005974302882618465,0.005974302882618465
shuffled_domain_rank,1,20.0,0.3875685557586837,0.27145278153220914,0.8117001828153565,0.028756607452141984,0.002813772676786508,0.09007886557886559,0.41929499072356213,0.601113172541744,0.9853747714808044,0.005484460694698323,0.005484460694698323,0.005279497954859824,0.005279497954859824,0.0,0.0,0.002153041906478685,-0.002153041906478685,-0.002346800321213982,-0.002346800321213982,0.007829590452191781,0.007829590452191781
shuffled_domain_rank,1,21.0,0.3930530164533821,0.26643299801194537,0.8171846435100548,0.026086941093256228,0.0029999999999998916,0.08083582802084242,0.4267161410018553,0.6103896103896104,0.9853747714808044,0.010968921389396702,0.010968921389396702,0.0002597144345960478,0.0002597144345960478,0.005484460694698323,0.005484460694698323,-0.0005166244524070704,0.0005166244524070704,0.005074349957079172,0.005074349957079172,0.01710602830005814,0.01710602830005814
shuffled_domain_rank,1,22.0,0.376599634369287,0.26164619216650503,0.8153564899451554,0.02673070271337474,0.004205263157894712,0.08803071364046983,0.4163568773234201,0.5910780669144982,0.9835466179159049,-0.005484460694698379,-0.005484460694698379,-0.004527091410844286,-0.004527091410844286,0.003656307129798919,0.003656307129798919,0.00012713716771144135,-0.00012713716771144135,-0.005284913721356033,-0.005284913721356033,-0.0022055151750540736,-0.0022055151750540736
shuffled_domain_rank,1,23.0,0.3857404021937843,0.265998962222628,0.8098720292504571,0.026842698938114966,0.003149488582911364,0.08906666666666663,0.41821561338289964,0.5966542750929368,0.9835466179159049,0.003656307129798919,0.003656307129798919,-0.0001743213547213407,-0.0001743213547213407,-0.001828153564899404,-0.001828153564899404,0.0002391333924516674,-0.0002391333924516674,-0.0034261776618764728,-0.0034261776618764728,0.0033706930033845506,0.0033706930033845506
shuffled_domain_rank,1,24.0,0.38939670932358317,0.27033696070757185,0.7989031078610603,0.026522383034889567,0.0028153370426185487,0.08618048780487807,0.42592592592592593,0.6074074074074074,0.9872029250457038,0.007312614259597783,0.007312614259597783,0.004163677130222532,0.004163677130222532,-0.012797074954296161,-0.012797074954296161,-8.118251077373143e-05,8.118251077373143e-05,0.004284134881149815,0.004284134881149815,0.014123825317855165,0.014123825317855165
shuffled_domain_rank,1,25.0,0.37477148080438755,0.26107339841358373,0.8171846435100548,0.02775080516386216,0.0035714285714284477,0.0885576633544114,0.4177449168207024,0.5988909426987061,0.9890310786106032,-0.007312614259597838,-0.007312614259597838,-0.005099885163765583,-0.005099885163765583,0.005484460694698323,0.005484460694698323,0.0011472396181988614,-0.0011472396181988614,-0.0038968742240736987,-0.0038968742240736987,0.0056073606091539,0.0056073606091539
shuffled_domain_rank,1,26.0,0.39853747714808047,0.28174867603968917,0.8244972577696527,0.026320148464733684,0.002697168947338985,0.0848818984547461,0.4349442379182156,0.6022304832713755,0.9835466179159049,0.01645338208409508,0.01645338208409508,0.015575392462339854,0.015575392462339854,0.012797074954296161,0.012797074954296161,-0.0002834170809296148,0.0002834170809296148,0.01330244687343951,0.01330244687343951,0.008946901181823286,0.008946901181823286
shuffled_domain_rank,1,27.0,0.37842778793418647,0.27007429121649273,0.8226691042047533,0.027360597004869328,0.003270131011976374,0.0885576633544114,0.41035120147874304,0.5878003696857671,0.9890310786106032,-0.003656307129798919,-0.003656307129798919,0.0039010076391434167,0.0039010076391434167,0.010968921389396757,0.010968921389396757,0.0007570314592060291,-0.0007570314592060291,-0.011290589566033071,-0.011290589566033071,-0.0054832124037851315,-0.0054832124037851315
shuffled_domain_rank,1,28.0,0.3711151736745887,0.2587611415893936,0.8171846435100548,0.027879631404408467,0.0035357142857141977,0.08803071364046983,0.40892193308550184,0.5966542750929368,0.9835466179159049,-0.010968921389396702,-0.010968921389396702,-0.0074121419879557005,-0.0074121419879557005,0.005484460694698323,0.005484460694698323,0.0012760658587451686,-0.0012760658587451686,-0.012719857959274272,-0.012719857959274272,0.0033706930033845506,0.0033706930033845506
shuffled_domain_rank,1,29.0,0.376599634369287,0.26432325088220304,0.8062157221206582,0.027310966356054994,0.0028366864349522736,0.09007886557886559,0.4137291280148423,0.6029684601113172,0.9853747714808044,-0.005484460694698379,-0.005484460694698379,-0.0018500326951462753,-0.0018500326951462753,-0.005484460694698323,-0.005484460694698323,0.0007074008103916951,-0.0007074008103916951,-0.00791266302993382,-0.00791266302993382,0.009684878021764987,0.009684878021764987
baseline_stats,13,,0.4040219378427788,0.282620076436585,0.8153564899451554,0.026542000584804753,0.0027463549522372677,0.07938429047207238,0.44052044609665425,0.6022304832713755,0.9835466179159049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
real_domain_rank,13,,0.4149908592321755,0.28594992023874427,0.8098720292504571,0.02635245536494052,0.0019155316990164956,0.07922173320967876,0.45571955719557194,0.6143911439114391,0.9908592321755028,0.010968921389396702,0.010968921389396702,0.0033298438021592824,0.0033298438021592824,-0.005484460694698323,-0.005484460694698323,-0.00018954521986423375,0.00018954521986423375,0.015199111098917695,0.015199111098917695,0.012160660640063603,0.012160660640063603
shuffled_domain_rank,13,0.0,0.4040219378427788,0.28028349759427346,0.8135283363802559,0.02540765605066189,0.0026165601169002572,0.07785507083727465,0.44712430426716143,0.6307977736549165,0.9853747714808044,0.0,0.0,-0.002336578842311532,-0.002336578842311532,-0.001828153564899515,-0.001828153564899515,-0.0011343445341428643,0.0011343445341428643,0.006603858170507182,0.006603858170507182,0.028567290383541,0.028567290383541
shuffled_domain_rank,13,1.0,0.3820840950639854,0.2647737576556313,0.7952468007312614,0.028053571724137027,0.0034999999999999476,0.08083582802084242,0.41929499072356213,0.5992578849721707,0.9853747714808044,-0.021937842778793404,-0.021937842778793404,-0.017846318780953663,-0.017846318780953663,-0.020109689213894,-0.020109689213894,0.0015115711393322746,-0.0015115711393322746,-0.021225455373092117,-0.021225455373092117,-0.0029725982992048205,-0.0029725982992048205
shuffled_domain_rank,13,2.0,0.4040219378427788,0.27356696537440756,0.8062157221206582,0.027150995647451905,0.002640264381442603,0.08006379585326967,0.43622920517560076,0.609981515711645,0.9890310786106032,0.0,0.0,-0.009053111062177432,-0.009053111062177432,-0.009140767824497242,-0.009140767824497242,0.0006089950626471524,-0.0006089950626471524,-0.004291240921053485,-0.004291240921053485,0.007751032440269534,0.007751032440269534
shuffled_domain_rank,13,3.0,0.3802559414990859,0.2681234740992438,0.8062157221206582,0.027596155860907093,0.004205263157894712,0.08086271974202766,0.4203703703703704,0.5888888888888889,0.9872029250457038,-0.023765996343692863,-0.023765996343692863,-0.01449660233734118,-0.01449660233734118,-0.009140767824497242,-0.009140767824497242,0.00105415527610234,-0.00105415527610234,-0.020150075726283856,-0.020150075726283856,-0.01334159438248661,-0.01334159438248661
shuffled_domain_rank,13,4.0,0.4149908592321755,0.286954087516601,0.8190127970749543,0.02602892575414952,0.002327737004798436,0.07968100721016011,0.4537037037037037,0.6148148148148148,0.9872029250457038,0.010968921389396702,0.010968921389396702,0.00433401108001602,0.00433401108001602,0.003656307129798919,0.003656307129798919,-0.0005130748306552343,0.0005130748306552343,0.01318325760704947,0.01318325760704947,0.012584331543439298,0.012584331543439298
shuffled_domain_rank,13,5.0,0.3875685557586837,0.27498391070879463,0.8098720292504571,0.028666051612359723,0.0029999999999998916,0.08217914010421212,0.4232902033271719,0.589648798521257,0.9890310786106032,-0.01645338208409508,-0.01645338208409508,-0.007636165727790356,-0.007636165727790356,-0.005484460694698323,-0.005484460694698323,0.0021240510275549705,-0.0021240510275549705,-0.017230242769482373,-0.017230242769482373,-0.01258168475011856,-0.01258168475011856
shuffled_domain_rank,13,6.0,0.3857404021937843,0.2718577520575025,0.8153564899451554,0.02818087298027825,0.0035357142857141977,0.08900000000000005,0.4222222222222222,0.6,0.9872029250457038,-0.018281535648994485,-0.018281535648994485,-0.010762324379082477,-0.010762324379082477,0.0,0.0,0.0016388723954734973,-0.0016388723954734973,-0.01829822387443203,-0.01829822387443203,-0.0022304832713755385,-0.0022304832713755385
shuffled_domain_rank,13,7.0,0.37477148080438755,0.261127932517128,0.8025594149908593,0.028715433693447152,0.00423292273236292,0.0904048951048949,0.40925925925925927,0.5833333333333334,0.9872029250457038,-0.029250457038391242,-0.029250457038391242,-0.021492143919456974,-0.021492143919456974,-0.012797074954296161,-0.012797074954296161,0.0021734331086423996,-0.0021734331086423996,-0.03126118683739498,-0.03126118683739498,-0.018897149938042146,-0.018897149938042146
shuffled_domain_rank,13,8.0,0.41316270566727603,0.28684969763082463,0.8208409506398537,0.026181243835457488,0.0018422070686609088,0.08095000000000012,0.4537037037037037,0.6222222222222222,0.9872029250457038,0.009140767824497242,0.009140767824497242,0.004229621194239641,0.004229621194239641,0.005484460694698323,0.005484460694698323,-0.00036075674934726507,0.00036075674934726507,0.01318325760704947,0.01318325760704947,0.019991738950846716,0.019991738950846716
shuffled_domain_rank,13,9.0,0.4113345521023766,0.28801720194273267,0.8043875685557587,0.024118600499601843,0.0020000000000000018,0.07968100721016011,0.4462962962962963,0.6111111111111112,0.9872029250457038,0.007312614259597838,0.007312614259597838,0.005397125506147682,0.005397125506147682,-0.010968921389396757,-0.010968921389396757,-0.00242340008520291,0.00242340008520291,0.005775850199642052,0.005775850199642052,0.008880627839735644,0.008880627839735644
shuffled_domain_rank,13,10.0,0.39488117001828155,0.2792442402515473,0.8190127970749543,0.02807961137478711,0.0027777777777777124,0.08071645081289602,0.4288354898336414,0.5951940850277264,0.9890310786106032,-0.009140767824497242,-0.009140767824497242,-0.003375836185037673,-0.003375836185037673,0.003656307129798919,0.003656307129798919,0.0015376107899823556,-0.0015376107899823556,-0.011684956263012858,-0.011684956263012858,-0.0070363982436491,-0.0070363982436491
shuffled_domain_rank,13,11.0,0.40036563071297987,0.27549179697907894,0.8171846435100548,0.025960618165259918,0.002640264381442603,0.08015103668261574,0.437847866419295,0.6103896103896104,0.9853747714808044,-0.003656307129798919,-0.003656307129798919,-0.007128279457506048,-0.007128279457506048,0.001828153564899404,0.001828153564899404,-0.0005813824195448347,0.0005813824195448347,-0.0026725796773592325,-0.0026725796773592325,0.008159127118234855,0.008159127118234855
shuffled_domain_rank,13,12.0,0.3875685557586837,0.2742158261635006,0.8171846435100548,0.029569801587621274,0.003149488582911364,0.09003943278943284,0.42592592592592593,0.5907407407407408,0.9872029250457038,-0.01645338208409508,-0.01645338208409508,-0.00840425027308439,-0.00840425027308439,0.001828153564899404,0.001828153564899404,0.0030278010028165214,-0.0030278010028165214,-0.01459452017072832,-0.01459452017072832,-0.011489742530634728,-0.011489742530634728
shuffled_domain_rank,13,13.0,0.43144424131627057,0.2957693136462414,0.8043875685557587,0.025806034427018315,0.0011076047997504168,0.07968100721016011,0.4685185185185185,0.6314814814814815,0.9872029250457038,0.027422303473491783,0.027422303473491783,0.01314923720965644,0.01314923720965644,-0.010968921389396757,-0.010968921389396757,-0.0007359661577864378,0.0007359661577864378,0.02799807242186425,0.02799807242186425,0.029250998210106016,0.029250998210106016
shuffled_domain_rank,13,14.0,0.40036563071297987,0.284811010218696,0.8135283363802559,0.02930436268288396,0.0028153370426185487,0.09176661738927645,0.4388888888888889,0.6055555555555555,0.9872029250457038,-0.003656307129798919,-0.003656307129798919,0.002190933782110993,0.002190933782110993,-0.001828153564899515,-0.001828153564899515,0.002762362098079209,-0.002762362098079209,-0.0016315572077653662,-0.0016315572077653662,0.0033250722841799973,0.0033250722841799973
shuffled_domain_rank,13,15.0,0.4040219378427788,0.2778841483333405,0.8062157221206582,0.027141396667685405,0.0019999999999998908,0.08672195121951226,0.4450651769087523,0.6201117318435754,0.9817184643510055,0.0,0.0,-0.004735928103244469,-0.004735928103244469,-0.009140767824497242,-0.009140767824497242,0.0005993960828806523,-0.0005993960828806523,0.004544730812098052,0.004544730812098052,0.01788124857219986,0.01788124857219986
shuffled_domain_rank,13,16.0,0.3930530164533821,0.27757262259810805,0.8062157221206582,0.02664943243421994,0.0029999999999998916,0.07972353928161671,0.4322820037105751,0.5955473098330241,0.9853747714808044,-0.010968921389396702,-0.010968921389396702,-0.005047453838476934,-0.005047453838476934,-0.009140767824497242,-0.009140767824497242,0.0001074318494151856,-0.0001074318494151856,-0.008238442386079126,-0.008238442386079126,-0.006683173438351453,-0.006683173438351453
shuffled_domain_rank,13,17.0,0.4113345521023766,0.28879698232732837,0.8171846435100548,0.027598237056053295,0.0024390243902440156,0.08797723577235775,0.44712430426716143,0.6029684601113172,0.9853747714808044,0.007312614259597838,0.007312614259597838,0.006176905890743378,0.006176905890743378,0.001828153564899404,0.001828153564899404,0.0010562364712485423,-0.0010562364712485423,0.006603858170507182,0.006603858170507182,0.0007379768399417008,0.0007379768399417008
shuffled_domain_rank,13,18.0,0.4076782449725777,0.2851593633773402,0.8153564899451554,0.028039668040823966,0.00279577522728211,0.08604999999999999,0.44074074074074077,0.6148148148148148,0.9872029250457038,0.003656307129798919,0.003656307129798919,0.0025392869407552254,0.0025392869407552254,0.0,0.0,0.0014976674560192131,-0.0014976674560192131,0.0002202946440865161,0.0002202946440865161,0.012584331543439298,0.012584331543439298
shuffled_domain_rank,13,19.0,0.37842778793418647,0.2634949814695553,0.8153564899451554,0.026815912337215142,0.004205263157894712,0.08086271974202766,0.412962962962963,0.587037037037037,0.9872029250457038,-0.025594149908592323,-0.025594149908592323,-0.019125094967029688,-0.019125094967029688,0.0,0.0,0.00027391175241038915,-0.00027391175241038915,-0.027557483133691274,-0.027557483133691274,-0.015193446234338492,-0.015193446234338492
shuffled_domain_rank,13,20.0,0.4076782449725777,0.2850290931258148,0.8007312614259597,0.028333187597814124,0.0024999999999999467,0.08797723577235775,0.44341372912801486,0.6122448979591837,0.9853747714808044,0.003656307129798919,0.003656307129798919,0.002409016689229826,0.002409016689229826,-0.014625228519195677,-0.014625228519195677,0.001791187013009371,-0.001791187013009371,0.002893283031360605,0.002893283031360605,0.01001441468780817,0.01001441468780817
shuffled_domain_rank,13,21.0,0.4259597806215722,0.29360031494845856,0.8153564899451554,0.025465581926967514,0.0014981231600171285,0.07922173320967876,0.4612546125461255,0.6309963099630996,0.9908592321755028,0.021937842778793404,0.021937842778793404,0.010980238511873575,0.010980238511873575,0.0,0.0,-0.0010764186578372387,0.0010764186578372387,0.020734166449471236,0.020734166449471236,0.028765826691724117,0.028765826691724117
shuffled_domain_rank,13,22.0,0.41316270566727603,0.288751272943341,0.8025594149908593,0.026243566693765787,0.002558280058450102,0.07725000000000011,0.4483394833948339,0.6070110701107011,0.9908592321755028,0.009140767824497242,0.009140767824497242,0.0061311965067560315,0.0061311965067560315,-0.012797074954296161,-0.012797074954296161,-0.00029843389103896556,0.00029843389103896556,0.007819037298179676,0.007819037298179676,0.004780586839325585,0.004780586839325585
shuffled_domain_rank,13,23.0,0.3930530164533821,0.2737539872749451,0.8171846435100548,0.028733664353865755,0.0029999999999998916,0.088149593495935,0.4301675977653631,0.6070763500931099,0.9817184643510055,-0.010968921389396702,-0.010968921389396702,-0.00886608916163989,-0.00886608916163989,0.001828153564899404,0.001828153564899404,0.0021916637690610023,-0.0021916637690610023,-0.010352848331291131,-0.010352848331291131,0.004845866821734379,0.004845866821734379
shuffled_domain_rank,13,24.0,0.4040219378427788,0.2857124650448875,0.8190127970749543,0.027210261056904075,0.002640264381442603,0.08599999999999997,0.43807763401109057,0.6044362292051756,0.9890310786106032,0.0,0.0,0.003092388608302521,0.003092388608302521,0.003656307129798919,0.003656307129798919,0.0006682604720993218,-0.0006682604720993218,-0.0024428120855636837,-0.0024428120855636837,0.002205745933800074,0.002205745933800074
shuffled_domain_rank,13,25.0,0.4076782449725777,0.28726364121449355,0.8062157221206582,0.02729013762497876,0.002714932126696823,0.08599999999999997,0.4454713493530499,0.6081330868761553,0.9890310786106032,0.003656307129798919,0.003656307129798919,0.00464356477790856,0.00464356477790856,-0.009140767824497242,-0.009140767824497242,0.0007481370401740059,-0.0007481370401740059,0.0049509032563956334,0.0049509032563956334,0.005902603604779788,0.005902603604779788
shuffled_domain_rank,13,26.0,0.40950639853747717,0.28700283888099615,0.8062157221206582,0.026702428956367597,0.001975917553393991,0.08006379585326967,0.4454713493530499,0.6173752310536045,0.9890310786106032,0.005484460694698379,0.005484460694698379,0.004382762444411159,0.004382762444411159,-0.009140767824497242,-0.009140767824497242,0.00016042837156284365,-0.00016042837156284365,0.0049509032563956334,0.0049509032563956334,0.015144747782228962,0.015144747782228962
shuffled_domain_rank,13,27.0,0.40219378427787933,0.2781824457571106,0.8117001828153565,0.02669495959769309,0.0021082248096764844,0.07838767709318667,0.44216417910447764,0.6156716417910447,0.979890310786106,-0.0018281535648994596,-0.0018281535648994596,-0.004437630679474391,-0.004437630679474391,-0.003656307129798919,-0.003656307129798919,0.00015295901288833735,-0.00015295901288833735,0.0016437330078233892,0.0016437330078233892,0.013441158519669205,0.013441158519669205
shuffled_domain_rank,13,28.0,0.4149908592321755,0.28608711033303574,0.8098720292504571,0.02814285436705138,0.0018264227342206785,0.08654146341463416,0.45539033457249073,0.6226765799256505,0.9835466179159049,0.010968921389396702,0.010968921389396702,0.003467033896450755,0.003467033896450755,-0.005484460694698323,-0.005484460694698323,0.0016008537822466279,-0.0016008537822466279,0.014869888475836479,0.014869888475836479,0.020446096654274992,0.020446096654274992
shuffled_domain_rank,13,29.0,0.40585009140767825,0.2809014803639744,0.8098720292504571,0.02803774669574122,0.002471448446954183,0.08256122609379099,0.44074074074074077,0.6185185185185185,0.9872029250457038,0.0018281535648994596,0.0018281535648994596,-0.0017185960726106009,-0.0017185960726106009,-0.005484460694698323,-0.005484460694698323,0.0014957461109364675,-0.0014957461109364675,0.0002202946440865161,0.0002202946440865161,0.01628803524714295,0.01628803524714295
baseline_stats,500,,0.4040219378427788,0.27367590748908327,0.7879341864716636,0.02690679256818423,0.0022687663957499105,0.08069480573160644,0.43911439114391143,0.6346863468634686,0.9908592321755028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
