rank,strategy,semantic_mode,domain_mode,base_classifiers_considered,datasets_used,n_statistical_features_without_domain_score,target_classes,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,f1_weighted_mean,f1_weighted_std,n_splits
5,stat_plus_tags_fixed_vocab_plus_domain_score,tags_fixed_vocab,score,"DecisionTree, KNN, LogisticRegression, MLP, Perceptron, SVM",116,63,"DecisionTree, KNN, LogisticRegression, MLP, Perceptron, SVM",0.3528985507246377,0.08119823088597937,0.1953198653198653,0.04976507861062788,0.3026957985653638,0.07267804061632713,5
