rank,strategy,semantic_mode,domain_mode,base_classifiers_considered,datasets_used,n_statistical_features_without_domain_score,target_classes,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,f1_weighted_mean,f1_weighted_std,n_splits
1,stat_plus_controlled_semantic_plus_domain_label_score,tags_fixed_vocab,label_score,"DecisionTree, KNN, LogisticRegression, MLP, Perceptron, SVM",116,63,"DecisionTree, KNN, LogisticRegression, MLP, Perceptron, SVM",0.33623188405797105,0.0842077625874432,0.18643599320069906,0.06431790225749077,0.2923393727613676,0.08649032730090159,5
