rank,strategy,semantic_mode,domain_mode,base_classifiers_considered,datasets_used,n_statistical_features_without_domain_score,target_classes,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,f1_weighted_mean,f1_weighted_std,n_splits
2,stat_plus_clusters_plus_domain_label_score_interaction,clusters_only,label_score_interaction,"DecisionTree, LogisticRegression, Perceptron",116,63,"DecisionTree, LogisticRegression, Perceptron",0.7242753623188405,0.03321497575758216,0.4578835978835979,0.023630033628982017,0.6846646590124852,0.03084260252586905,5
